##absorption coefficient values have been multiplied by 1E7 ( usual 1E5 * 100) to convert from per cm to per metre
19.6196	243721
19.6396	242900
19.6597	242487
19.6797	241661
19.6997	240416
19.7197	239165
19.7397	238328
19.7598	237487
19.7798	236220
19.7998	235372
19.8198	234946
19.8398	234093
19.8599	232809
19.8799	231948
19.8999	231084
19.9199	230651
19.9399	229783
19.9600	228473
19.9800	227596
20.0000	227157
